gene	X101	X102	X103	X105	X106
MLST8	14.63090707	12.17982317	10.42908694	21.45437012	19.62238061
MLX	62.50157173	60.28563185	68.11635552	62.81115356	69.00095966
MLXIP	53.00594284	48.48282878	58.35578003	51.12985176	58.65092188
MLXIPL	0.023080933	0	0.061972764	0.16914688	0.048509176
MLYCD	11.34405177	10.6315386	6.999185619	8.571495681	11.1705189
MMAA	6.408993948	6.596917201	5.228845114	5.831403608	6.19712819
MMAB	11.54636936	10.43662907	5.469908494	10.16543773	11.54765762
MMACHC	2.490658846	2.922499656	1.905813927	2.095505139	2.532748333
MMADHC	42.42052611	44.92606768	46.63995985	51.56669898	47.66074733
MMD	33.9068731	51.48925728	180.4272553	103.6367986	85.9016538
MMD2	0	0	0	0	0
MME	105.3293648	184.2589092	264.8987858	162.2828029	115.0415248
MMEL1	0.032635113	0.069003515	0.102333325	0	0.156951079
MMGT1	89.91443726	69.99240502	76.02333085	58.70395028	80.65971934
MMP1	0	1.187063514	0.195874974	1.557368254	0
MMP10	0	0	0	0	0
MMP11	0.516535463	0.445943432	0.661795079	1.208455721	1.094528772
MMP12	0	0	0	0	0
MMP13	0	0	0	0	0
MMP14	2.829429624	1.209294389	1.38883202	5.444925961	3.073004665
MMP15	0.328389886	0.470900909	0.052446533	0.221325164	0.360058538
MMP16	0	0	0	0	0
MMP17	5.009349707	2.619423847	5.386651838	11.66045403	5.560167798
MMP19	0.158860486	1.08183612	0.173121643	1.374981918	0.387963903
MMP2	0	0	0	0.231014384	0.091169375
MMP20	0	0	0	0	0
MMP21	0.25674224	0.283436283	0.202032325	0.216870848	0.4441753
MMP23B	3.330938577	2.528200495	0.848353634	1.638641067	2.826229598
MMP24	5.280389538	4.745527058	5.743856989	6.155940817	5.804364099
MMP24-AS1	93.20024882	90.18463078	88.76801883	120.5142411	102.2723497
MMP25	203.2213339	272.4741483	390.2229963	442.8268085	391.7627661
MMP26	0	0	0	0	0
MMP27	0	0	0	0	0.061585393
MMP28	0.20300224	0.52740755	0.333758386	0.16817029	0.403792027
MMP3	0	0	0	0	0
MMP7	0	0	0	0	0
MMP8	0.279469419	5.110591426	1.702078568	3.770570002	1.531978729
MMP9	24.21713527	65.33235177	58.50758298	96.74426926	78.69659502
MMRN1	0.970436488	3.14564957	3.577254589	2.868005334	1.190363528
MMRN2	0.213802792	0.082865702	0.08513279	0.152243952	0.217397431
MMS19	25.09477606	22.80111854	18.70258747	26.87362716	32.32567648
MMS22L	3.438704647	3.710161381	3.279421037	2.662567818	3.617104329
MN1	0.301727194	0.48494277	0.23327467	0.266272772	0.129278427
MNAT1	6.968154549	9.828804689	5.871011922	7.133054544	9.958720571
MND1	0.523034529	0.644137268	0.246679983	0.434912327	0.695434468
MNDA	866.1613451	1411.759763	1706.396521	1408.506435	821.2839032
MNS1	0.327353077	0.371547518	0.501220525	0.539439495	0.515881321
MNT	36.95331975	31.33100522	27.69173477	29.50360467	28.83467357
MNX1	0.060928825	0.150112009	0	0	0
MOAP1	43.72039956	35.21828113	24.38073485	26.46631399	37.14426746
MOB1A	211.3481	215.6501571	236.20289	175.1127877	153.0984271
MOB1B	90.745253	80.62313921	69.04180267	75.89024016	79.71554309
MOB2	56.53844316	48.91409241	36.85869985	52.63824958	56.34790049
MOB3A	584.0039025	652.7278436	689.2123814	678.3604356	617.1529558
MOB3B	8.888481018	5.928423778	11.18146996	11.32580103	11.0964878
MOB3C	56.76312222	59.93058287	41.90620002	67.60427081	57.1276645
MOB4	0.453517981	1.176688635	1.467350622	0.790229573	0.456381071
MOBP	0	0.437579006	0.061472383	0	0
MOCOS	0.02559175	0.093031709	0	0.073171426	0
MOCS1	0.44407031	0.204508521	1.017288027	0.130594133	2.025391584
MOCS2	24.50026025	18.38872866	19.6650583	23.07185481	25.78012776
MOCS3	3.54801373	4.237083094	3.675354875	3.535839095	5.611729412
MOG	0	0	0	0	0
MOGAT1	0	0	0	0.215702788	0.150423061
MOGAT2	0	0	0	0	0
MOGAT3	0	0.081142286	0	0	0
MOGS	35.64336559	33.35599089	24.47464253	39.39314459	50.04920224
MOK	1.152781845	1.830567159	2.260328737	1.788553373	1.722269814
MON1A	4.675505916	4.57380339	3.096232089	4.305396875	4.829747486
MON1B	46.98522535	43.1748889	45.76956959	32.61626064	42.7298496
MON2	26.5917583	30.91657805	27.35919169	20.87631334	26.96579303
MORC1	0.358287001	0.330524215	0.407502651	0	0.304939472
MORC2	11.48064209	14.16854224	10.51422972	12.56873725	16.02139129
MORC3	42.15694867	49.9294882	56.48482915	36.03070894	36.30442972
MORC4	2.405058285	2.689853306	2.385371722	1.900641145	3.558122033
MORF4L1	174.4042939	168.747902	180.2716165	187.4045464	188.4883425
MORF4L2	76.52113601	74.15993186	54.39943909	48.2096967	60.13488594
MORN1	3.349310019	4.024997515	2.60000778	3.292711537	4.186931694
MORN2	2.620953454	3.585780262	2.399531621	5.383799858	4.538079799
MORN3	5.679557035	6.912966358	4.742826531	4.943593129	9.995406919
MORN4	1.344566717	1.859854196	0.182257868	1.653515095	1.83567144
MORN5	0	0	0	0	0
MOS	0	0	0	0	0
MOSPD1	8.117313796	8.962450455	10.17628826	7.409960172	7.624930456
MOSPD2	42.10309713	49.980291	66.10229549	50.97408228	46.94016691
MOSPD3	13.13677619	13.20555301	8.773235173	17.87752464	16.44737793
MOV10	28.05986849	41.42296414	21.05413002	52.90678142	28.43324981
MOV10L1	0	0	0.034788836	0.084666401	0
MOXD1	0.242057133	0.129316293	0.225976419	0.467888387	0.318541965
MPC1	74.16893037	56.69780853	57.21606722	65.28509718	69.85642892
MPC1L	0.279622493	0	0.353147752	0	0.283948105
MPC2	61.49122579	58.16742766	62.28441676	59.80175045	70.30038634
MPDU1	32.42784401	29.19706325	24.85422019	41.26357529	36.60391483
MPDZ	0	0	0	0	0
MPEG1	221.6813107	166.6325836	232.4453266	186.6449532	145.0326024
MPG	21.08307057	19.97060702	17.21986164	30.41284599	32.23361086
MPHOSPH10	10.97112215	10.55390827	9.131111457	10.4484302	14.29799486
MPHOSPH6	23.77888266	21.63387835	12.78280895	21.08152104	22.88371754
MPHOSPH8	69.85226942	67.18500356	64.00132661	55.02128339	69.34437076
MPHOSPH9	11.89866061	12.01554873	8.634878039	8.14681698	11.18312543
MPI	15.32728586	17.73363195	15.29012804	22.63029127	21.90107139
MPL	1.073110138	2.884646018	3.112496237	2.327408229	1.648335974
MPLKIP	19.49750719	19.0958286	21.7074987	24.24092101	21.2460262
MPND	9.448029518	7.616899625	7.647416318	11.78370543	11.54255494
MPO	1.819263058	1.185500312	2.03072256	2.545965949	2.416511298
MPP1	65.76047392	85.23723015	116.8868372	108.0732552	80.09961339
MPP2	0.337191056	0.520974454	0.326584745	0.224227383	0.425904992
MPP3	0.330021064	0.342404015	0.160415286	1.058488694	0.385162876
MPP4	0.059972031	0	0	0.059203466	0.060696912
MPP5	6.790310565	7.247922175	8.470221969	6.206763663	7.80011565
MPP6	4.12175897	4.213121767	3.653855057	2.823131074	3.855647162
MPP7	17.63368937	16.63922801	23.66035084	17.98504291	21.01365106
MPPE1	57.03008436	65.73067005	70.17997071	55.26826889	67.6150256
MPPED1	0	0	0	0	0
MPPED2	0.18208702	0.09124982	0.492705562	0.237530371	0.248425666
MPRIP	43.51443086	35.93222749	44.59390498	36.01558167	53.65239082
MPST	18.20448689	18.03690152	16.16439633	20.92662503	21.74356671
MPV17	41.66527581	38.11582206	38.45651761	54.79838155	53.19329476
MPV17L	0.066503054	0.294671447	0	0.227775996	0.405653227
MPV17L2	10.40648876	16.81988172	5.525883957	9.473732703	7.786373877
MPZ	3.121939609	4.613605181	10.73892262	13.84105584	12.42432393
MPZL1	102.9599629	54.37045039	99.5260987	71.11435168	56.84500797
MPZL2	4.618832357	8.741039253	18.08818715	15.00246631	11.54293001
MPZL3	80.33352973	136.1984043	304.5606657	146.1918892	183.1389366
MR1	84.43427288	73.91900945	71.72215678	72.39986113	71.82122281
MRAP	0	0	0.327141999	0	0.478157318
MRAP2	0	0.206146045	0.212687792	0.242701327	0
MRAS	11.53041107	3.795185097	5.2466558	8.992065997	4.866783193
MRC1	0.416288967	0.573102848	0.132220574	0.517794808	0.700525059
MRC2	0.531187426	1.639972887	0.58959635	0.419192253	1.348147589
MREG	8.987727722	6.508560153	8.137702735	7.808860901	12.76149962
MRFAP1	321.1523397	326.3472417	279.9681585	269.21001	256.9054817
MRFAP1L1	160.9669311	181.467942	147.4389079	153.1312168	202.3730333
MRGBP	33.21668354	26.98818273	24.93322368	26.73433508	26.63803987
MRGPRD	0	0.191243768	0.29288556	0.081198948	0.157177244
MRGPRE	0	1.061259337	0	0	0
MRGPRF	0	0.07286541	0	0	0
MRGPRG	0	0	0	0	0
MRGPRX1	0	0	0	0	0
MRGPRX2	0.234589184	0.167186062	0	0.071393224	0.184324754
MRGPRX3	1.510878991	1.448743146	1.290459717	1.395529814	1.330806
MRGPRX4	0	0	0	0	0
MRI1	29.40943421	33.12945508	27.76400939	36.26430915	47.39829887
MRM1	4.297196129	5.034436459	3.947657045	6.264043714	7.160301844
MRO	0.088106352	0	0	0	0.089775163
MROH1	11.73603013	9.981084804	10.12492702	12.24381619	13.68600368
MROH2A	0	0	0	0.025024838	0
MROH2B	0	0	0	0	0
MROH5	0.106943993	0.210389811	0.168712783	0.088554577	0.236303403
MROH6	8.2764915	5.718854223	5.958449033	4.590607515	5.823997433
MROH7	0.022447875	0.013683978	0	0	0.010959541
MROH7-TTC4	0.01538682	0	0.020154298	0	0
MROH8	0.319255747	0.319327688	0.286878413	0.362404071	0.478736502
MROH9	0	0	0	0	0
MRPL1	10.11298884	9.458600785	8.432226099	10.38448468	12.77053151
MRPL10	40.36496647	37.8695055	25.29173118	49.0249051	45.20801328
MRPL11	24.17324655	23.22857911	19.30894325	29.7403828	30.91343544
MRPL12	15.77312949	12.87670959	13.29879776	21.28140406	22.07455598
MRPL13	14.38297292	14.22661931	11.51341859	15.67737871	16.59221689
MRPL14	23.00056811	17.84210318	14.36596024	30.25511157	25.0284408
MRPL15	9.887928275	8.750275643	7.997308273	12.21281574	14.74681471
MRPL16	25.60569856	22.30220464	21.64403104	39.28113727	33.58251187
MRPL17	16.02640306	19.62797536	16.97078644	20.25280255	20.57525847
MRPL18	43.76383768	41.33257186	31.05191313	29.16150477	33.76644858
MRPL19	28.93098941	28.85161806	25.96426964	22.64337516	27.08275785
MRPL2	9.946374495	11.46561741	7.64934312	12.8443625	15.17486184
MRPL20	50.41744187	51.19958444	42.74606339	58.30443834	61.40897123
MRPL21	15.23955992	16.99812329	13.57815135	16.72446224	23.85481045
MRPL22	12.34684216	11.40092496	12.52759345	16.71535917	16.15071895
MRPL23	26.45212129	22.36396	26.17989647	38.23455657	37.76769777
MRPL24	27.77412542	19.41037455	15.27239068	23.39314548	26.5903891
MRPL27	22.44956455	21.70808956	15.90223136	29.27517173	27.84267185
MRPL28	34.72564228	32.62133315	35.646844	51.91941935	49.93170856
MRPL3	23.74621832	21.5690301	21.91568834	24.63129601	28.5907321
MRPL30	51.09418594	51.77047072	48.12006916	48.73436125	61.02641565
MRPL32	25.42352748	25.47464514	22.41305469	30.17734073	34.83991893
MRPL33	80.53258063	77.40461134	81.21158887	104.1160904	99.09279001
MRPL34	20.88998771	19.48360508	18.01121913	27.68949599	28.34971818
MRPL35	27.714697	29.02461008	28.28613684	27.58899758	36.55300255
MRPL36	12.80919259	14.18956706	16.37550188	20.46389321	24.47487863
MRPL37	13.52153513	13.28457388	10.21228081	16.61356906	15.24221326
MRPL38	20.22021652	20.05258033	16.7890628	23.50260222	31.1905127
MRPL39	7.86025094	7.923532977	6.661991393	8.131212194	10.42476317
MRPL4	20.52519398	15.56082366	13.71626906	20.87638219	22.91230304
MRPL40	10.67231107	10.05448127	10.07723488	15.70120477	13.36101005
MRPL41	40.87338833	38.04152904	38.08979901	66.20506734	89.87417633
MRPL42	46.90960255	44.24184723	40.89174391	45.98036263	55.80833165
MRPL43	23.8096224	22.38966266	20.00725731	25.9483641	28.9073995
MRPL44	21.59228002	24.54404026	19.97113226	25.92873506	19.11789985
MRPL45	12.23523272	10.96803739	10.46523093	11.72494674	16.18136294
MRPL46	7.714768083	8.631741125	6.046008306	8.630781402	11.71858529
MRPL47	16.2394609	14.38443095	13.46272125	16.24776419	18.56107844
MRPL48	14.7454924	12.78826825	14.55624021	14.86185506	20.2358072
MRPL49	63.78413287	64.93700272	53.21454197	61.83262084	68.27954054
MRPL50	19.49773549	19.44976098	14.98014221	15.34299653	24.33427338
MRPL51	54.71030356	48.84826016	53.3750979	69.85376754	79.30760736
MRPL52	37.37661314	31.79225784	36.08290971	57.2644397	60.73856266
MRPL53	37.17194081	34.62232555	39.43351111	51.83962262	44.48544351
MRPL54	28.78325828	27.96189861	23.37110932	44.0804936	48.38815828
MRPL55	22.09632814	21.95334382	15.70652456	28.4446803	33.44565065
MRPL57	39.04782851	39.5435076	37.98311327	48.90609057	51.87006047
MRPL9	23.06412247	21.7541992	14.92207306	25.29409233	30.87898498
MRPS10	35.71358344	35.39703693	34.84640782	42.53722069	40.11885254
MRPS11	21.42768559	19.97426014	20.36295427	28.67420825	25.90320757
MRPS12	23.37591587	20.14693435	15.1653797	28.22131571	25.5118588
MRPS14	34.48095077	36.98746609	51.32965342	46.50996289	54.1243128
MRPS15	25.13436759	21.49591481	21.89989323	30.01152294	29.31464757
MRPS16	81.61501189	71.66400729	60.47109241	87.02977777	88.98241002
MRPS17	7.794449169	6.561311723	8.343860831	9.763951928	11.1247312
MRPS18A	14.67146443	12.76016641	10.77757064	19.05105682	15.16846102
MRPS18C	11.77941439	15.41352681	15.39175195	17.74401013	17.45714071
MRPS2	8.140421653	7.983331074	5.184782248	8.173916343	11.90179306
MRPS21	84.68315627	92.52122451	69.73050938	130.7208227	146.8173596
MRPS22	15.0947748	18.14059915	13.08351639	18.66457657	19.18324564
MRPS23	18.50761151	17.77737607	16.37647147	26.84205643	30.73657899
MRPS24	0.060027073	0	0.080347153	0	0.06124067
MRPS25	73.97282204	63.15520958	63.93849897	72.24381102	85.62546676
MRPS26	21.30764043	20.6263261	14.70684801	22.08550345	29.00991514
MRPS27	24.99882008	21.68862325	20.52483317	21.23699071	28.03597453
MRPS28	13.08197327	11.97143713	7.809002194	12.09811538	15.79007444
MRPS30	15.98533171	13.92240615	8.675560792	9.184986255	11.93849143
MRPS31	13.16549731	14.10137586	12.13742899	15.21303618	15.22496551
MRPS33	22.4170503	25.92049083	20.14668152	30.89670299	36.91383331
MRPS34	36.78706056	31.08656832	30.76363148	42.41856567	45.84053554
MRPS35	19.79439309	16.68403911	17.2802531	18.04136894	20.030124
MRPS36	30.6591132	21.78370162	23.57861038	27.39944677	32.56958989
MRPS5	28.04677355	22.83672038	25.37466229	27.42088131	33.39103086
MRPS6	70.51924317	45.01709937	52.93578847	47.93538213	62.63873403
MRPS7	17.18805731	14.30499875	14.08831282	23.38469355	24.87264058
MRPS9	9.143098691	8.940524358	7.3200788	10.38135723	10.09162502
MRRF	17.00364319	15.99485615	15.3579239	19.72064133	21.55147663
MRS2	17.88449976	15.84905298	13.18844388	17.2678655	22.5736516
MRTO4	15.45921232	12.30316702	11.19208839	15.92238461	17.58077602
MRVI1	22.63375385	16.89142795	27.96886636	27.48753393	31.67443705
MS4A1	77.89189524	40.85882126	124.243054	171.0695945	183.7628026
MS4A10	0	0	0	0	0
MS4A12	0	0	0	0	0
MS4A13	0	0	0	0	0
MS4A14	7.976778709	4.307318737	8.26723077	9.354849445	7.749419993
MS4A15	0	0	0	0	0
MS4A2	10.58185855	8.883761176	18.44187648	12.22249573	20.94035948
MS4A3	8.690433553	10.14793246	15.49319044	16.73577215	23.65163488
MS4A4A	2.126603587	3.455379472	2.185581806	29.48545958	3.015788125
MS4A5	0	0	0	0	0
MS4A6A	141.9656521	71.1254833	168.5390214	246.498874	167.6951242
MS4A6E	0	0	0	0.120560671	0
MS4A7	145.7974164	58.2036517	73.42718265	80.9065592	50.00486806
MS4A8	0	0	0	0	0
MSANTD1	0.907527482	0.802908366	0.563522301	0.684838372	0.57206086
MSANTD2	8.288187143	6.235533344	6.159646532	6.059718036	9.417302106
MSANTD3	4.934632952	6.86898339	6.514296181	7.62781108	8.299830533
MSANTD4	17.34058872	19.76605263	15.13171151	13.51115028	16.74363375
MSC	10.43543912	14.92210932	4.460444243	3.171226107	8.087743072
MSGN1	0	0	0	0	0
MSH2	8.105363857	7.201749531	6.856824428	6.025915653	10.25384759
MSH3	5.665671608	4.927749858	5.422528858	4.689750693	5.276821503
MSH4	0.196733865	0.239878602	0.172643737	0.118588862	0.356013184
MSH5	0	0	0	0	0
MSH6	10.83945727	9.218402752	9.917919539	7.864424208	10.02863651
MSI1	0.068099365	0.085771055	0	0	0.069315661
MSI2	26.51211961	30.60835803	26.85327393	18.13524626	26.82798531
MSL1	235.7230585	235.1003219	347.5111106	238.4751916	236.6611397
MSL2	98.67250425	100.5080496	93.48290402	58.5682852	74.53897736
MSL3	73.72167496	74.38587247	98.44715037	112.7637057	101.8416352
MSLN	0.253017748	0.115411862	0.119237939	0.312704686	0.028440958
MSMB	0	0	0	0	0
MSMO1	16.977907	18.22692777	11.19960867	15.88197916	19.27382644
MSMP	20.55501811	21.05810746	20.07181696	14.60528735	20.10220306
MSN	971.9031852	831.7670324	942.0279509	738.3960097	777.2818242
MSR1	5.3356514	2.962837455	2.356700461	9.521444453	2.753867228
MSRA	17.06816778	13.70151026	17.96652998	18.5915157	21.2689584
MSRB1	243.618769	353.8190685	439.6510396	488.8379736	337.6399855
MSRB2	20.43087486	12.73606434	24.29379888	30.95407625	28.23925286
MSRB3	6.89248429	11.40840099	22.63020328	7.036281351	6.536282829
MSS51	8.545488921	5.894794218	6.609659001	8.391012973	10.36032949
MST1	3.389115268	2.107605434	2.215600856	4.169843835	3.69303861
MST1R	0.178544354	0.238546645	0.116023547	0.13824334	0.220094481
MSTN	0.079826612	0.105011545	0.109022916	0.127445238	0.132842767
MSTO1	0.265609072	0.444998272	0.255253477	0.650487154	0.460231648
MSX1	0.169059359	0	0.104447528	0.076822679	0.079997025
MSX2	0.060795608	0.076993995	0	0	0
MT1A	0	0	0	0	0
MT1B	0	0	0	0	0
MT1E	3.734696385	10.58369342	3.458971864	6.297685331	2.549440609
MT1F	12.61669105	15.07454461	6.629341471	17.85460491	12.56210536
MT1G	0.145930162	0	0	0.501727554	0
MT1H	0	0	0	0	0
MT1HL1	0	0	0	0	0
MT1M	0	0	0	0.221679981	0
MT1X	12.90075842	27.37168785	16.00526493	39.75370021	21.01397877
MT2A	96.36827053	197.6397597	64.63497936	344.7872841	46.38952477
MT3	0	0	0	0	0
MT4	0	0	0	0	0
MTA1	30.39228099	29.04286392	23.64875283	30.11707175	38.56563815
MTA2	83.29092357	75.31705234	73.88020892	77.38911655	87.17519281
MTA3	6.842865584	8.691457749	6.35423761	7.011321199	9.069770322
MTAP	23.30972583	23.20751639	17.410007	16.15860437	21.44719951
MTBP	1.891610764	1.780913705	1.017814144	1.586156659	2.110185691
MTCH1	129.3831735	117.8747272	125.5022785	127.4112016	143.5590872
MTCH2	25.82609056	23.02126751	21.35142344	30.76803786	29.64040458
MTCL1	0.135830642	0.058893224	0.150610188	0.311143369	0.10784998
MTCP1	6.751534865	9.961367395	9.132339163	7.478021835	8.451844169
MTDH	84.16134897	75.59336008	67.70033375	69.37615684	74.66469795
MTERF1	8.828027386	10.67526121	7.287150534	8.164879097	11.52345207
MTERF2	11.74926251	9.532050969	8.440570563	7.595742167	12.70945222
MTERF3	6.934181393	7.917275336	6.982300926	10.8894595	11.11246797
MTERF4	34.81880036	36.29144613	29.12155836	36.22690581	46.95139633
MTF1	30.09891096	34.88204445	43.8952821	33.37877406	26.10150627
MTF2	25.29882848	24.52513137	18.56672496	19.95787383	23.27734804
MTFMT	10.22797193	11.3774228	13.81684183	14.06190358	13.07369357
MTFP1	24.27674303	16.06699838	6.477658808	14.15735381	18.39215563
MTFR1	6.323867643	4.619095917	4.558816177	4.888685232	5.448624746
MTFR1L	24.2793698	22.75070111	26.16760539	26.99360721	29.28573425
MTFR2	1.163813043	0.72505209	1.149247662	1.755260706	2.151152543
MTG1	29.93801388	23.62999306	18.28794793	34.61399256	38.88936672
MTG2	24.05590039	30.61646133	27.01486952	30.21000835	32.09138856
MTHFD1	10.59049435	9.078772529	7.476993579	10.11728491	9.680555992
MTHFD1L	1.009582263	1.612169286	0.871333213	1.781251879	1.529712958
MTHFD2	37.49820955	27.509893	20.64354852	37.84783525	26.46067526
MTHFD2L	2.404286418	2.998447229	2.595372404	3.117595111	2.445028265
MTHFR	34.04852062	29.96105025	19.42115033	28.34444239	24.20021744
MTHFS	2.895427699	2.626592961	2.961428721	5.406473972	2.645485198
MTHFSD	13.87592075	15.65408265	10.85505184	17.23562787	18.66273299
MTIF2	10.22893446	12.67098785	9.725374374	14.91994783	10.04354475
MTIF3	32.41734832	31.83932962	34.79259179	41.63138916	43.03671421
MTM1	14.07706263	13.6438121	21.25523028	15.21054018	16.7095916
MTMR1	20.89047546	21.29219005	24.06299352	19.48746917	22.69374324
MTMR10	41.31788837	44.13984073	67.46829239	41.65378742	41.78272694
MTMR11	9.727775571	3.940172671	7.900736271	8.729277456	6.746589526
